verse_key,yaf,fr
HEB.11.25,Wátambwasa mu kunyokuka yi kanda dya Nzambi kuluta mu kukala mu tsambu za tangwa dimosi za disumu.,aimant mieux être maltraité avec le peuple de Dieu que davoir pour un temps la jouissance du péché.
HEB.11.26,"Kámona ni kulewuka hanga Masiya kuhiti kimvwama kya mbuta kya Ngiphiti, mukuma mesu mandi mákala ma kutadisa kuna lufutu luna lwakwísa.","regardant lopprobre de Christ comme une richesse plus grande que les trésors de lÉgypte, car il avait les yeux fixés sur la rémunération."
HEB.11.27,"Muna nzila ya lukwikilu, Moyize wákatuka ku Ngiphiti konda kuyuka bweya bwa khabu za kyamvu; wázyama ngolu, hanga mbedi ni kakala mumona Nzambi wuna wisiku monika.","Cest par la foi quil quitta lÉgypte, sans être effrayé de la colère du roi; car il se montra ferme, comme voyant celui qui est invisible."
HEB.11.28,"Muna nzila ya lukwikilu, mwamuna Moyize kátila mukinzi wa Phaki yi kusophula kwa menga muna mwelu mya nzu, ndangu wanzyo wa lufwa kahondaku bana ba batsomi ba bisi Kiseledi.","Cest par la foi quil fit la Pâque et laspersion du sang, afin que lexterminateur ne touchât pas aux premiers-nés des Israélites."
HEB.11.29,"Muna nzila ya lukwikilu, mwamuna bana ba Kiseledi bálabwakila yanga dya mbuta dya Kabengi hanga mu mafu mamosi máyumuka; kaasi Bisi Ngiphiti ha bámeka mu kulabuka bwabuna meni, mamba mábazyondisa.","Cest par la foi quils traversèrent la mer Rouge comme un lieu sec, tandis que les Égyptiens qui en firent la tentative furent engloutis."
HEB.11.30,"Muna nzila ya lukwikilu, mwamuna bibaka bya Yediko byáwulumukina, amana bana ba Kiseledi bázyetabya bilumbu tsambwadi.","Cest par la foi que les murailles de Jéricho tombèrent, après quon en eut fait le tour pendant sept jours."
HEB.11.31,"Muna nzila ya lukwikilu, mwamuna Lahabi, ndumba-leta, káfwilaku yi bambeni ba Nzambi, kikuma kya buna kábayamba bukheti ba mbambala ba Kiseledi.","Cest par la foi que Rahab la prostituée ne périt pas avec les rebelles, parce quelle avait reçu les espions avec bienveillance."
HEB.11.32,"Biki hika yizónza? Tangwa dyakhónda mu kuzonzila Zeteyo, Balaki, Samisoni, Zefite, Tavidi, Samwela, yi bambikudi.","Et que dirai-je encore? Car le temps me manquerait pour parler de Gédéon, de Barak, de Samson, de Jephthé, de David, de Samuel, et des prophètes."
HEB.11.33,"Kibinga, muna nzila ya lukwikilu, bánungina bipfumu, báhangila masonga amana bábongila bilangi bina kásila Nzambi. Bákasa munwa mya bathambu.","qui, par la foi, vainquirent des royaumes, exercèrent la justice, obtinrent des promesses, fermèrent la gueule des lions."
HEB.11.34,"bázima mbawu za ngolu, báhuluka ku lufwa lwa mbedi ya phoku. Maladi mábazokisa amana ku nima ngolu zábavutwakila; muna tangwa dya mvita, kikesa kyábavutwakila amana bákukwasa bibuka bya basuta ba banzenza.","éteignirent la puissance du feu, échappèrent au tranchant de lépée, guérirent de leurs maladies, furent vaillants à la guerre, mirent en fuite des armées étrangères."
HEB.11.35,"Muna nzila ya lukwikilu, mwamuna bakhetu bámonina bamvumbi ba bawu mu kufutumuka amana bávutwakila luzingu. Batu bahika bábanyokuna mu kuthaba; kaasi bábwisa mu kubasula, ndangu balenga bonga kutokama kwa bukheti kwa ku lufwa.","Des femmes recouvrèrent leurs morts par la résurrection; dautres furent livrés aux tourments, et nacceptèrent point de délivrance, afin dobtenir une meilleure résurrection;."
HEB.11.36,"Batu bahika bákala baseya, bakwawu bákala bazyatula mafimbu, bakwawu hika mu miyololu amana bábatimbula mu boloku.","dautres subirent les moqueries et le fouet, les chaînes et la prison;."
HEB.11.37,"Bahika bábahondila ku matadi, bahika kubabukununa ho lo kubahondila ku mbedi ya phoku. Amana bakwawu hika bakala kwenda homa hamosi yi hakwawu. Bakwawu bakala vwata mikanda mya mikoku kondi lo mya bakhombu hanga miledi. Bakwawu bákala bahwa-dya-hwa. Bakwawu bakala banyokuna yi kubamonisaka minyanga.","ils furent lapidés, sciés, torturés, ils moururent tués par lépée, ils allèrent çà et là vêtus de peaux de brebis et de peaux de chèvres, dénués de tout, persécutés, maltraités."
HEB.11.38,"Bámonika ku mesu ma batu hangambedi ni bakalaku balunga mu kuzingila mu tsi yayi. Bakala ngata muna tseki za khatu yi muna myongu, muna bitadi yi mabulu bakala zingila.","eux dont le monde nétait pas digne, errants dans les déserts et les montagnes, dans les cavernes et les antres de la terre."
HEB.11.39,Nzambi wábatambwasa boosu kikuma kya lukwikilu lwa bawu; mbatanana bábongabyoku bina kásila Nzambi.,"Tous ceux-là, à la foi desquels il a été rendu témoignage, nont pas obtenu ce qui leur était promis."
HEB.11.40,"Kikuma, Nzambi káyidikila kima kimosi kya mbuta kikuma kya betu. Yi hakana ni byakhanaku lungila kedi konda betu.","Dieu ayant en vue quelque chose de meilleur pour nous, afin quils ne parvinssent pas sans nous à la perfection."
HEB.12.1,"Kikuma kya betu, bátuzyeta kwena mulumba-lumba wa bambangi. Tulosenu kizitu kyosu kya masumu kina kyisi kakidikisa wenzi wetu, amana tutsyakulenu yi kuna tsuka za thinu zazi batusidini.","Nous donc aussi, puisque nous sommes environnés dune si grande nuée de témoins, rejetons tout fardeau, et le péché qui nous enveloppe si facilement, et courons avec persévérance dans la carrière qui nous est ouverte."
HEB.12.2,"Mesu metu ma kutadisa kwena Yesu, yandi wenina kisina yi tsuka ya lukwikilu lwetu. Wátambwasa mu kufwa hana kitakani, konda kutala mutindu wa tsoni za lufwa meni lwaluna, kikuma kákala mona mutindu wa kyesi kina kyátangamina kikuma kya yandi. Amana buthwena kuna koku dya kitata dya kiti kya Nzambi kisi zakadila.","ayant les regards sur Jésus, le chef et le consommateur de la foi, qui, en vue de la joie qui lui était réservée, a souffert la croix, méprisé lignominie, et sest assis à la droite du trône de Dieu."
HEB.12.3,Banzenu kwena wuna wákwamina ku matendu ma basumuki; ndangu lukatulaku kikesa.,"Considérez, en effet, celui qui a supporté contre sa personne une telle opposition de la part des pécheurs, afin que vous ne vous lassiez point, lâme découragée."
HEB.12.4,"Mukuma, muna muzingu wenu wutadidini disumu, khaniku kedi lunwana tii yi kuna lufwa.","Vous navez pas encore résisté jusquau sang, en luttant contre le péché."
HEB.12.5,"Luzimbakanaku ndongisila zina káluheka Nzambi hanga kwena bana: «Mwana wama, wulewulaku tsungika ya Pfumu, amana wukatulaku kikesa mu tangwa kabati kukaya.","Et vous avez oublié lexhortation qui vous est adressée comme à des fils: Mon fils, ne méprise pas le châtiment du Seigneur, et ne perds pas courage lorsquil te reprend;."
HEB.12.6,"Mukuma Pfumu kisi sungika wuna kisi zola, kisi beta wosu wuna kisi mona hanga mwana wandi.».","car le Seigneur châtie celui quil aime, et il frappe de la verge tous ceux quil reconnaît pour ses fils."
HEB.12.7,"Tambwasakenu tsungika ya Nzambi, kikuma kisibwa hanga bwosu tata kwena mwana wandi. Khi mwana yandina bisiku beta kwena tata wandi?.",Supportez le châtiment: cest comme des fils que Dieu vous traite; car quel est le fils quun père ne châtie pas?.
HEB.12.8,"Ho ni Nzambi kisiku lubeta hanga bana bandi, zonza ni lweku bana bandi ba kubuta, lwenina bana ba makangu.","Mais si vous êtes exempts du châtiment auquel tous ont part, vous êtes donc des enfants illégitimes, et non des fils."
HEB.12.9,"Mukuma thwenina yi batata mu kimutu: bisi tusungika amana twakala balemvukila. Yi hakana twafweti lemvukilaka Tata wetu wa ku zilu, kikuma kya kubonga luzingu kwena yandi.","Dailleurs, puisque nos pères selon la chair nous ont châtiés, et que nous les avons respectés, ne devons-nous pas à bien plus forte raison nous soumettre au Père des esprits, pour avoir la vie?."
HEB.12.10,"Kaasi batata betu bakala tusungikaka kikuma kya koma ka bilumbu, bwosu buna bámoninabwa bukheti. Kaasi Nzambi kisi tusungika kikuma kya bukheti bwetu, ndangu kalenga tuheka kutoma kwandi.","Nos pères nous châtiaient pour peu de jours, comme ils le trouvaient bon; mais Dieu nous châtie pour notre bien, afin que nous participions à sa sainteté."
HEB.12.11,"Ha batusungikini, muna tangwa meni dyadina, dyisiku kala dyambu dya kyesi kaasi dya kyadi. Kaasi tsuka tsuka, babana babongini milongi myamina myisi banatina ngemba yi luzingu lwa masonga.","Il est vrai que tout châtiment semble dabord un sujet de tristesse, et non de joie; mais il produit plus tard pour ceux qui ont été ainsi exercés un fruit paisible de justice."
HEB.12.12,"Yi hakana ni thutenu moku mamana mazokini, amana zyamisenu makungulu menu mamana mabati tekita!.",Fortifiez donc vos mains languissantes et vos genoux affaiblis;.
HEB.12.13,"Yidikenu nzila zasungama kikuma kya bitambi byenu, ndangu batu babana bisi tinguna badibunda-bundaku mu bikhosu, kaasi bakola.","et suivez avec vos pieds des voies droites, afin que ce qui est boiteux ne dévie pas, mais plutôt se raffermisse."
HEB.12.14,"Sandakenu lwakalaka mu ngemba yi mutu wosu yi mu kudisemisaka; mukuma, konda bwabuna, ka mutu ku wamóna Pfumu.","Recherchez la paix avec tous, et la sanctification, sans laquelle personne ne verra le Seigneur."
HEB.12.15,"Kebenu ni ka mutu ku kakonda mu kubonga khenda za Nzambi amana ka musodi wumosi ku wa khadi wamena, hanga wadikila nana batu ba lawu.","Veillez à ce que nul ne se prive de la grâce de Dieu; à ce quaucune racine damertume, poussant des rejetons, ne produise du trouble, et que plusieurs nen soient infectés;."
HEB.12.16,"Kebenu mu kusya ni hakalaku yi bita-mbongi hana kati dya benu, zitisenu bima byahedila; luhangabwoku hanga buna káhanga Kizawu, kikuma kya ndya yimosi, wásumbisa kimbuta kyandi kya butuka.","à ce quil ny ait ni impudique, ni profane comme Ésaü, qui pour un mets vendit son droit daînesse."
HEB.12.17,"Mukuma, luzayibwa ni ku manima, tangwa kázola mu kubonga lusakumunu lwa tata wandi, bámulosila. Kámonaku keti phila ya kusobila mambu, mbatanana nyengi dyandi yi matsanga mandi.","Vous savez que, plus tard, voulant obtenir la bénédiction, il fut rejeté, quoiquil la sollicitât avec larmes; car son repentir ne put avoir aucun effet."
HEB.12.18,"Benu tangwa lwábwesuka kwena Nzambi, lwábwesukaku ku mongu wumosi bafwanini mu kusimba, wuna wakala lema mbawu; lwábwesukaku keti ku mudima, keti ku phipha, keti ku pfunzi.","Vous ne vous êtes pas approchés dune montagne quon pouvait toucher et qui était embrasée par le feu, ni de la nuée, ni des ténèbres, ni de la tempête."
HEB.12.19,"keti muhungu wa phungi, keti khololu ya ndinga. Bisi Kiseledi ha báyukaya ndinga meni yayina, bábusa mu kuyuka keti ndinga yimosi hana thandu.","ni du retentissement de la trompette, ni du bruit des paroles, tel que ceux qui lentendirent demandèrent quil ne leur en fût adressé aucune de plus."
HEB.12.20,"Mukuma, bálendaku mu kusipha mulongi meni wawuna: «Yanduna wasímba mongu, keti abweti kenina mbisi, bamúhonda mu kumutimbwala kwa matadi.».","car ils ne supportaient pas cette déclaration: Si même une bête touche la montagne, elle sera lapidée."
HEB.12.21,Bwákala bweya bwa lawu mu kumona dyambu meni dyadina kázimbula Moyize: «Mbundu yimvumukini yi tsula!».,Et ce spectacle était si terrible que Moïse dit: Je suis épouvanté et tout tremblant!.
HEB.12.22,"Kaasi benu lwábwesuka ku mongu wa Siyoni yi ku mbanza ya Nzambi wa Moya, Yelusalemi dya ku zilu, mafunda yi mafunda ma banzyo bandi kwakuna benina mu mukinzi.","Mais vous vous êtes approchés de la montagne de Sion, de la cité du Dieu vivant, la Jérusalem céleste, des myriades qui forment le chœur des anges."
HEB.12.23,"Amana kuna dingumba dya bana batsomi ba Nzambi lwákokuluka, babana básonama mazina ma bawu muna mazilu. Benu lwákokuluka kwena Nzambi zusi wa batu boosu, amana lwákokuluka ku bitembu bya batu basungama babana bákituka batu balunga.","de lassemblée des premiers-nés inscrits dans les cieux, du juge qui est le Dieu de tous, des esprits des justes parvenus à la perfection."
HEB.12.24,"Kwena Yesu hika lwákokuluka benu, yandi wenina mukhundingisi wa bulunda bwa pha buna kata Nzambi yi betu, amana menga mandi mana mátekuka misi zonza buna bufwani kuhita menga ma Abelu.","de Jésus qui est le médiateur de la nouvelle alliance, et du sang de laspersion qui parle mieux que celui dAbel."
HEB.12.25,"Kebenu! Lubusaku mu kuyuka yanduna wisi luzonzisa. Bawu bábusa mu kuyuka wuna wakala baheka ndongisila ha tsi, báhengaku ku ndola ya Nzambi. Twaléndaku mu kuhengaya ho ni betu twámufila kunda yanduna wisi zonza kwena betu muna mazilu.","Gardez-vous de refuser dentendre celui qui parle; car si ceux-là nont pas échappé qui refusèrent dentendre celui qui publiait les oracles sur la terre, combien moins échapperons-nous, si nous nous détournons de celui qui parle du haut des cieux."
HEB.12.26,"Ndinga yina kátekila zonza Nzambi yátekitisa mafu; kaasi buthwena Nzambi wutusidi hika kilangi kyakina: «Yitékitisaya hika, ka tsi ku lwesi, kaasi yi zilu phi.».","lui, dont la voix alors ébranla la terre, et qui maintenant a fait cette promesse: Une fois encore jébranlerai non seulement la terre, mais aussi le ciel."
HEB.12.27,"Mihowu myami «mbala yayi hika» mibati songila ni bima bina byáhangama byaníngana amana byazíluka, ndangu byananga lwesi bima bina byisiku ningana.","Ces mots: Une fois encore, indiquent le changement des choses ébranlées, comme étant faites pour un temps, afin que les choses inébranlables subsistent."
HEB.12.28,"Tukalenu kabanzi, kikuma tubongi luyalu lumosi luna lwisiku ningana. Tusongilenu kabanzi meni kakana mu kusadilaka Nzambi muna mutindu wuna wisi muhekila tsambu, mu luzitu yi kubanga.","Cest pourquoi, recevant un royaume inébranlable, montrons notre reconnaissance en rendant à Dieu un culte qui lui soit agréable, avec piété et avec crainte."
HEB.12.29,"Mukuma, Nzambi wetu kenina mbawu yina yisi vukula.",car notre Dieu est aussi un feu dévorant.
HEB.13.1,Yambulenu kiphangi kyazinga hana kati dya benu.,Persévérez dans lamour fraternel.
HEB.13.2,"Luzimbakanakaku mu kuyambaka babana bisi kwisa ku nzu zenu. Mukuma, henina yi bamosi báhangilabwa kinga báyamba banzyo konda kuzayakabwa.","Noubliez pas lhospitalité; car, en lexerçant, quelques-uns ont logé des anges, sans le savoir."
HEB.13.3,"Sungulakenu batu ba boloku, hangambeni ni mu boloku lwenina yi bawu. Sungulakenu batu babana bisi nyokuna, hangambedi ni hakimosi lubati nyokuna bawu.","Souvenez-vous des prisonniers, comme si vous étiez aussi prisonniers; de ceux qui sont maltraités, comme étant aussi vous-mêmes dans un corps."
HEB.13.4,Mutu wosu kazitisalwa longu amana basumunayoku thangi ya longu. Nzambi kafúndisa bita-mbongi yi bakwa kisanda.,"Que le mariage soit honoré de tous, et le lit conjugal exempt de souillure, car Dieu jugera les impudiques et les adultères."
HEB.13.5,"Ndyatidi yenu yikalaku yi nzoluka ya mbongu; sephilakenu ku bina lwenina byawu, mukuma Nzambi kázimbula bwabu: «Yikúsisaku, yikúlosilaku keti bweti.».","Ne vous livrez pas à lamour de largent; contentez-vous de ce que vous avez; car Dieu lui-même a dit: Je ne te délaisserai point, et je ne tabandonnerai point."
HEB.13.6,"Amana ba kabasi yi kikumbwala twalenda mu kuzimbula: «Pfumu kenina lusadisu kikuma kya meni, amana yiyúkaku bweya, Biki kaphánga mutu kwena meni?».","Cest donc avec assurance que nous pouvons dire: Le Seigneur est mon aide, je ne craindrai rien; Que peut me faire un homme?."
HEB.13.7,Sungulakenu bambuta ba dibundu benu babana bisi lulonga ndinga ya Nzambi. Simbululenu bikalulu bya bawu buna bámanisina luzingu amana sokululenu lukwikilu lwa bawu.,"Souvenez-vous de vos conducteurs qui vous ont annoncé la parole de Dieu; considérez quelle a été la fin de leur vie, et imitez leur foi."
HEB.13.8,"Yesu Kidisitu kenina mutindu wumosi, mukolu, lelu yi mvula muna mvula.","Jésus-Christ est le même hier, aujourdhui, et éternellement."
HEB.13.9,"Lulandakaku malongi moosu ma luvunu: mana mafwananiku yi lukwikilu lwa betu. Bulungi ni mbundu zenu zazyaminaka mu khenda za Nzambi, kaasi ka kikuma kya bizila bya madya ku; bwásadisaku keti babana bisi dyatila muna bwabuna.","Ne vous laissez pas entraîner par des doctrines diverses et étrangères; car il est bon que le cœur soit affermi par la grâce, et non par des aliments qui nont servi de rien à ceux qui sy sont attachés."
HEB.13.10,"Betu thwenina yi mesa ma kimenga, amana banganga-Nzambi ba bayuta beku yi muswa wa kudya bina bitukini ku mesa meni mamana. Mukuma, bawu, mu sombolu bisi sambila bisambu.",Nous avons un autel dont ceux qui font le service au tabernacle nont pas le pouvoir de manger.
