verse_key,auh,fr
MAT.28.1,"Panuma ye Sabata, mu kukya kwa bushiku bwa ntanshi ubwa mulungu, Maliya Mandalena na Maliya munakwe bailekulolesha pa nshishi.","Après le sabbat, à laube du premier jour de la semaine, Marie de Magdala et lautre Marie allèrent voir le sépulcre."
MAT.28.2,"Pekapo kwali kubapo ikinkukuma ikikulu pantu malaika wakwa Shikulu alikile ukufuma mwiulu, ukwisa kunkulushapo ikilibwe no kwikalapo.","Et voici, il y eut un grand tremblement de terre; car un ange du Seigneur descendit du ciel, vint rouler la pierre, et sassit dessus."
MAT.28.3,Mukuboneka ali kuboneka kubati ni nkuba ne kinso ikya kutuba nge mfula ya kutuba.,"Son aspect était comme léclair, et son vêtement blanc comme la neige."
MAT.28.4,"Bakalinda baliketwe umwenso, pa kututuma bali nga bakufwa.","Les gardes tremblèrent de peur, et devinrent comme morts."
MAT.28.5,"Malaika epakulanda kubanakashi ati, Mwiba na mwenso. Ndishibile ati mukofwaya Yesu uwatanikilwe.","Mais lange prit la parole, et dit aux femmes: Pour vous, ne craignez pas; car je sais que vous cherchez Jésus qui a été crucifié."
MAT.28.6,"Talipo pano, alishikukile ku bakufwa nge fyo amyebele. Samubone apo alambalikilwe.","Il nest point ici; il est ressuscité, comme il lavait dit. Venez, voyez le lieu où il était couché."
MAT.28.7,"Kabuyeni kangu muye kwebako abasambi bakwe ati, Yesu alibukile ku bakufwa kabili akomitangilila ku Galile eko mukoya kumubona. Nomba nebo ndimyebele.","et allez promptement dire à ses disciples quil est ressuscité des morts. Et voici, il vous précède en Galilée: cest là que vous le verrez. Voici, je vous lai dit."
MAT.28.8,"Epakufuma ku nshishi kangu kangu, mu mwenso kabili mu nsansa, balibutukile mukwebako abasambi bakwe.","Elles séloignèrent promptement du sépulcre, avec crainte et avec une grande joie, et elles coururent porter la nouvelle aux disciples."
MAT.28.9,"Pekapo Yesu alibakumenye no kubeba ati, Umutende. Elo bamupalamine, balikete kunkasa shakwe no ku mushinshimuna.","Et voici, Jésus vint à leur rencontre, et dit: Je vous salue. Elles sapprochèrent pour saisir ses pieds, et elles se prosternèrent devant lui."
MAT.28.10,"Yesu alibebele ati, Mwiba na mwenso, kabuyeni mwebeko bawesu baye ku Galile eko bakesa kumbona.",Alors Jésus leur dit: Ne craignez pas; allez dire à mes frères de se rendre en Galilée: cest là quils me verront.
MAT.28.11,"Ulo abanakashi balimukuya, bakalinda bamo balibwekelemo ku musumba no kuya kwebako banshimapepo bakindami fyonse ifyakitikile.","Pendant quelles étaient en chemin, quelques hommes de la garde entrèrent dans la ville, et annoncèrent aux principaux sacrificateurs tout ce qui était arrivé."
MAT.28.12,"Elo banshimapepo bakindami bakolongene pamo na bakilolo, balipingene no kufumya indalama ishingi no kupeela ifita.","Ceux-ci, après sêtre assemblés avec les anciens et avoir tenu conseil, donnèrent aux soldats une forte somme dargent."
MAT.28.13,"No kubebati, Mukalande fye ati, Abasambi bakwe balishile ubushiku no kwiba umubili wakwe ulo twali tulilele mu tulo.","en disant: Dites: Ses disciples sont venus de nuit le dérober, pendant que nous dormions."
MAT.28.14,"Pakwebati umulashi ngaumfwe fyo, fwebo tukamulabaisha mpaka mukasangwe abakaele, ekyo mwebo mwisakamikwa.","Et si le gouverneur lapprend, nous lapaiserons, et nous vous tirerons de peine."
MAT.28.15,"Bakalinda pakupoka shilya ndalama, baile ku kita ifyo baebelwe. Ekyo ukufika na kali lelo, ili lyashi lilasabankaniwa pa kati ka Bayuda.","Les soldats prirent largent, et suivirent les instructions qui leur furent données. Et ce bruit sest répandu parmi les Juifs, jusquà ce jour."
MAT.28.16,Elo abasambi ikumi limo na umo balifikile ku Galile pa lupili apo Yesu abebele ukuya.,"Les onze disciples allèrent en Galilée, sur la montagne que Jésus leur avait désignée."
MAT.28.17,"Pakumubona, bali mushinshimwine, nomba bambi balitwishikile.","Quand ils le virent, ils se prosternèrent devant lui. Mais quelques-uns eurent des doutes."
MAT.28.18,"Yesu pa ku bapalamina alibebele ati, Amaka yonse mwiulu na pesonde yalipeelwe kuli nebo.","Jésus, sétant approché, leur parla ainsi: Tout pouvoir ma été donné dans le ciel et sur la terre."
MAT.28.19,"Kabuyeni ku bantu bamishobo yonse, muye kupangamo abasambi bangi. No kulekuba batisha mwishina lya Tata, ilya Mwana ne lya Mupashi wa Mushilo.","Allez, faites de toutes les nations des disciples, les baptisant au nom du Père, du Fils et du Saint-Esprit."
MAT.28.20,Mukale kubafundisha ukukonka fyonse fyo na myebele. Kabili na lekuba na mwebo mpaka fye napo isonde likapwila.,"et enseignez-leur à observer tout ce que je vous ai prescrit. Et voici, je suis avec vous tous les jours, jusquà la fin du monde."
2TH.1.1,"Nebo Paulo, Sailasi na Timote, twamilembela mwe lukuta lwa mu Tesalonika, mwe baampana na Lesa Shifwe na Shikulu Yesu Klistu.","Paul, et Silvain, et Timothée, à lÉglise des Thessaloniciens, qui est en Dieu notre Père et en Jésus-Christ le Seigneur:."
2TH.1.2,Ikikuuku no mutende wakwa Lesa Tata na Shikulu Yesu Klistu fibe na mwebo.,que la grâce et la paix vous soient données de la part de Dieu notre Père et du Seigneur Jésus-Christ!.
2TH.1.3,"Mwe bawesu, fwebo tufwile ukutasha Lesa lonse fye pa mulandu wa mwebo. Ala iki ekyakulungama kuli fwebo ukukita, pantu ikiketekelo kyenu kikokulilako fye sana no kutemwana kwenu nako kukolundulukilako fye.","Nous devons à votre sujet, frères, rendre continuellement grâces à Dieu, comme cela est juste, parce que votre foi fait de grands progrès, et que la charité de chacun de vous tous à légard des autres augmente de plus en plus."
2TH.1.4,Ekyo fwebo tulatakisha mu kulanda kwesu pali mwebo ku nkuta shakwa Lesa. Tulatakisha pafyo mwalikonkanyapo ukushipikisha no kusumina ulo bamikyusha na mumafya yene mukopitamo.,"Aussi nous glorifions-nous de vous dans les Églises de Dieu, à cause de votre persévérance et de votre foi au milieu de toutes vos persécutions et des tribulations que vous avez à supporter."
2TH.1.5,"Ala ifi fyonse filashininkisha ati Lesa wa mulinganya mukupingula. Kabili muli iki, Lesa akomilenga ati mube abakulinga mu Bufumu bwakwe, ubo mukyulila.","Cest une preuve du juste jugement de Dieu, pour que vous soyez jugés dignes du royaume de Dieu, pour lequel vous souffrez."
2TH.1.6,"Lesa wa mulinganya, akakyusha aba mikyusha.",Car il est de la justice de Dieu de rendre laffliction à ceux qui vous affligent.
2TH.1.7,Akapwisha amakyushi yenu pamo na makyushi yesu yonse. Akakita iki ulo Shikulu Yesu akasokoloka ukufuma kwiulu pamo na bamalaika bakwe aba maka.,"et de vous donner, à vous qui êtes affligés, du repos avec nous, lorsque le Seigneur Jésus apparaîtra du ciel avec les anges de sa puissance."
2TH.1.8,Akesa mu lubingu lwa mulilo mukukanda abo bonse abatafwaya ukwishiba Lesa na batafwaya ukunakila Imbila yakwa Shikulu Yesu.,"au milieu dune flamme de feu, pour punir ceux qui ne connaissent pas Dieu et ceux qui nobéissent pas à lÉvangile de notre Seigneur Jésus."
2TH.1.9,"Lesa akabakanda, bakaloba. Akabafumyapo, tabakabone kinso kyakwa Shikulu na maka ya bukindami bwakwe.","Ils auront pour châtiment une ruine éternelle, loin de la face du Seigneur et de la gloire de sa force."
2TH.1.10,"Pa bushiku ubo ulo akabwela, abamushilo bonse bakamulumbanya, abasumina nabo bakamukindika. Elo na mwebo bene mukaba nabo pantu mulisumine amashiwi ya bukambone bwesu.","lorsquil viendra pour être, en ce jour-là, glorifié dans ses saints et admiré dans tous ceux qui auront cru, car notre témoignage auprès de vous a été cru."
2TH.1.11,Ekyo lonse fye tulamipepelako. Tulapapata Lesa wesu ati mube ne mibeele iyakulingana no bwite amikuutako. Ku maka yakwe afikilishe ifya bune fyonse efyo mufwaya ukukita no kupwilishisha imilimo yenu yonse iyo mubomba mu kisumino.,"Cest pourquoi aussi nous prions continuellement pour vous, afin que notre Dieu vous juge dignes de la vocation, et quil accomplisse par sa puissance tous les desseins bienveillants de sa bonté, et lœuvre de votre foi."
2TH.1.12,"Ninshi lwena mwalekukindika Shikulu Yesu, na mwebo akulamikindika pa mulandu wa kikuuku Lesa wesu na Shikulu Yesu Klistu bamikwatila.","pour que le nom de notre Seigneur Jésus soit glorifié en vous, et que vous soyez glorifiés en lui, selon la grâce de notre Dieu et du Seigneur Jésus-Christ."
2TH.2.1,"Nomba ulo Shikulu Yesu Klistu ikabwela, tukalongana uko ikaba. Kanshi tukomipapata mwe bawesu.","Pour ce qui concerne lavènement de notre Seigneur Jésus-Christ et notre réunion avec lui, nous vous prions, frères."
2TH.2.2,"ukwebati, mwilekutunsha mitima nangu ukuba no mwenso bamo nga bakolanda ati, ubushiku bwakwa Shikulu bulifikile. Limbi mukotontonkanya ati mupashi eukolanda ifyo nangu nifwe twafunda nangu tulilembele ifyo mu kalata, awe yii.","de ne pas vous laisser facilement ébranler dans votre bon sens, et de ne pas vous laisser troubler, soit par quelque inspiration, soit par quelque parole, ou par quelque lettre quon dirait venir de nous, comme si le jour du Seigneur était déjà là."
2TH.2.3,"Mwileka umuntu nolo umo amibepe na panini. Ubushiku bulya tabwakafike mpaka ulo ukusangukila Lesa ukwakintu bwingi kukakitika, no mubi uwakulobelela akasokoloka.","Que personne ne vous séduise daucune manière; car il faut que lapostasie soit arrivée auparavant, et quon ait vu paraître lhomme du péché, le fils de la perdition."
2TH.2.4,Akaisansabalika ukukila pali fyonse ifikutwa umulungu nangu pali fyonse efyo abantu bapepa. Akengila mwitempele lyakwa Lesa akalande ati ni nebo Lesa.,"ladversaire qui sélève au-dessus de tout ce quon appelle Dieu ou de ce quon adore, jusquà sasseoir dans le temple de Dieu, se proclamant lui-même Dieu."
2TH.2.5,Bushe tamukoibukisha? Nalimyebele fi ulo twali na mwebo.,"Ne vous souvenez-vous pas que je vous disais ces choses, lorsque jétais encore chez vous?."
2TH.2.6,Kabili mulishibile ikilesha umubi ukukanasokoloka pali ino nshita. Lelo pa nshita iyakulinga umubi akasokoloka.,"Et maintenant vous savez ce qui le retient, afin quil ne paraisse quen son temps."
2TH.2.7,"Kwena inkaama yakwa mpula mafunde ilabomba na kale. Lelo efyo nandile ati fikakitika, teti fikitwe kano Lesa akafumyepo uulesha ifi fintu ukukitika.",Car le mystère de liniquité agit déjà; il faut seulement que celui qui le retient encore ait disparu.
2TH.2.8,"Lwena mpula mafunde akasokoloka, lelo Shikulu Yesu akesa ku mukimfisha fye ku mupu wa kukanwa kakwe, na ku kuboneka kwakwe ukwa bukindami ekukamonaula.","Et alors paraîtra limpie, que le Seigneur Jésus détruira par le souffle de sa bouche, et quil anéantira par léclat de son avènement."
2TH.2.9,"Uyu mpula mafunde ulo akesa, akakwata maka yakwa Satana. Akalakita ifishibilo, ifipeshamano ne fingelengwe ifya misango yonse iyabufi.","Lapparition de cet impie se fera, par la puissance de Satan, avec toutes sortes de miracles, de signes et de prodiges mensongers."
2TH.2.10,"Akabomfya imisango iyakulekana lekana pakubepa abakaloba. Bakaloba, pantu balikeene ukupokelela ikishinka no kukitemwa pakwebati bapusuke.",et avec toutes les séductions de liniquité pour ceux qui périssent parce quils nont pas reçu lamour de la vérité pour être sauvés.
2TH.2.11,"Ekyo Lesa akabatumina amaka yakubafulunganya, ayakubalenga ukusumina ifyabufi.","Aussi Dieu leur envoie une puissance dégarement, pour quils croient au mensonge."
2TH.2.12,"Kanshi abo bonse bakakwata umulandu, pantu balikeene ukusumina amashiwi yakishinka, batemwa ukukita ifyabubi.","afin que tous ceux qui nont pas cru à la vérité, mais qui ont pris plaisir à linjustice, soient condamnés."
2TH.2.13,"Lelo fwebo lonse fye tulatasha Lesa pali mwebo mwe bawesu, mwebo Shikulu atemwa. Pantu ni mwebo Lesa asalile ukuba abakutampa mukupusuka. Alimiwemye ukuba abantu bamushilo ku maka yakwa mupashi, na pali ikyo mwalisumina mu kishinka.","Pour nous, frères bien-aimés du Seigneur, nous devons à votre sujet rendre continuellement grâces à Dieu, parce que Dieu vous a choisis dès le commencement pour le salut, par la sanctification de lEsprit et par la foi en la vérité."
2TH.2.14,"Lesa ku Mbila Yabune twamishimikile, alimikuutile pakwebati mukwateko ubukindami bwakwa Shikulu Yesu Klistu.","Cest à quoi il vous a appelés par notre Évangile, pour que vous possédiez la gloire de notre Seigneur Jésus-Christ."
2TH.2.15,"Kanshi nomba mwe bawesu, mulekushipa. Mule kwikatilila fye ku fyakishinka ifyo twamifundile nefyo tukomilembela mu nkalata.","Ainsi donc, frères, demeurez fermes, et retenez les instructions que vous avez reçues, soit par notre parole, soit par notre lettre."
2TH.2.16,"Shikulu Yesu Klistu umwine na Lesa Shifwe uwatutemwa, na ku kikuuku kyakwe alatupeela ikikoseleshi kya pe ne subilo ilyamaka.","Que notre Seigneur Jésus-Christ lui-même, et Dieu notre Père, qui nous a aimés, et qui nous a donné par sa grâce une consolation éternelle et une bonne espérance."
2TH.2.17,alekukoselesha imitima yenu no kumikosha pakwebati mulekubomba no kulanda ifya bune fyonse.,"consolent vos cœurs, et vous affermissent en toute bonne œuvre et en toute bonne parole!."
2TH.3.1,"Pakulekelesha, mwebo bawesu mulekutupepelako ukwebati amashiwi yakwa Shikulu yasalangane kangu kangu no kupokelelwa no mukinshi, nge fyo mwebo mwapokelele.","Au reste, frères, priez pour nous, afin que la parole du Seigneur se répande et soit glorifiée comme elle lest chez-vous."
2TH.3.2,Mulekupepa no kwebati Lesa alekutupokololako ku bantu ababubi na bakintomfwa. Pantu te bonse basumina.,et afin que nous soyons délivrés des hommes méchants et pervers; car tous nont pas la foi.
2TH.3.3,Lelo Shikulu wakishinka alekumikosha no ku mikingilila ku bubi.,"Le Seigneur est fidèle, il vous affermira et vous préservera du malin."
2TH.3.4,"Shikulu alalenga ati tulekumiketekela ati mulakonka ifyo tumyeba, kabili mwalekutwalilila ukukonka ifyo tukomyeba.",Nous avons à votre égard cette confiance dans le Seigneur que vous faites et que vous ferez les choses que nous recommandons.
2TH.3.5,Shikulu alekumitungulula mu kwiluka ifyo Lesa amitemwa na mukushipikisha nga Klistu.,Que le Seigneur dirige vos cœurs vers lamour de Dieu et vers la patience de Christ!.
2TH.3.6,"Mwebo bawesu, tukomikonkomesha mwi nshina lyakwa Shikulu Yesu Klistu ati, mulekutaluka kuli bawesu bonse aba bunang'ani, abakaana ukukonka amafunde twamifundile.","nous vous recommandons, frères, au nom de notre Seigneur Jésus-Christ, de vous éloigner de tout frère qui vit dans le désordre, et non selon les instructions que vous avez reçues de nous. Th :."
2TH.3.7,Mwebo mwe bene mulishibile bwino ati mufwile ukutupashanya. Fwebo tatwali ba nang'ani ulo twali na mwebo.,"Vous savez vous-mêmes comment il faut nous imiter, car nous navons pas vécu parmi vous dans le désordre."
2TH.3.8,Fwebo tatwalikupoka ikyakulya ku muntu nangu umo ukwakubula ukulipila. Lelo twalikubombesha sana no kukyukyutika ubwakya no bwaila pakwebati twibika muntu nangu umo mu bwafya bwakutulisha.,"Nous navons mangé gratuitement le pain de personne; mais, dans le travail et dans la peine, nous avons été nuit et jour à lœuvre, pour nêtre à charge à aucun de vous."
2TH.3.9,"Twalikubombesha, te mukwebati nikyo tutakwata nsambu shakusungwa, lelo twalikukite fyo pakwebati tube ikilangililo kuli mwebo ekyo mufwile ukukonka.","Ce nest pas que nous nen eussions le droit, mais nous avons voulu vous donner en nous-mêmes un modèle à imiter."
2TH.3.10,"Kabili ulo twali na mwebo twalimipeele ifunde ilyakwebati, Uwakaana ukubomba, elekulya.","Car, lorsque nous étions chez vous, nous vous disions expressément: Si quelquun ne veut pas travailler, quil ne mange pas non plus."
2TH.3.11,"Tukolanda ifi, pantu twalyumfwile ati bambi pali mwebo banang'ani. Tababomba nkito, baikalila fye umulomo.","Nous apprenons, cependant, quil y en a parmi vous quelques-uns qui vivent dans le désordre, qui ne travaillent pas, mais qui soccupent de futilités."
2TH.3.12,"Ku maka yakwa Shikulu Yesu Klistu, tukokonkobesha abo bantu no kubeba ati, balekwikala ifyo bafwile ukwikala, balekubomba pakwebati balekuilisha abene.","Nous invitons ces gens-là, et nous les exhortons par le Seigneur Jésus-Christ, à manger leur propre pain, en travaillant paisiblement."
2TH.3.13,"Lelo mwebo mwe bawesu, mwilekutendwa ukukita ifyabune.","Pour vous, frères, ne vous lassez pas de faire le bien."
2TH.3.14,"Umo nga akaana ukubeela aya mashiwi twamilembela muli iyi inkalata, mumwishibe bwino uyo. Mulekumutalukako uyo muntu pakwebati ekatwe nsoni.","Th : Et si quelquun nobéit pas à ce que nous disons par cette lettre, notez-le, et nayez point de communication avec lui, afin quil éprouve de la honte."
2TH.3.15,"Nomba mwile kumubona kubati mulwani yii, lelo mulekumusokako pantu ni wenu.","Ne le regardez pas comme un ennemi, mais avertissez-le comme un frère."
2TH.3.16,"Shikulu umwine wa mutende, angamupeela umutende mu nshita yonse na muli fyonse. Shikulu alekuba na mwebo bonse.","Que le Seigneur de la paix vous donne lui-même la paix en tout temps, de toute manière! Que le Seigneur soit avec vous tous!."
2TH.3.17,"Nebo ne Paulo nkolemba no kuboko kwangi aya mashiwi yakumiposha. Pakupwisha ukulemba inkalata yonse, ifi efyo nemba na munkalata shimbi ukulanga ati ni nebo.","Je vous salue, moi Paul, de ma propre main. Cest là ma signature dans toutes mes lettres; cest ainsi que jécris."
