verse_key,hav,fr
ACT.15.31,"Nabo, babeere bamamasoma, basiima elugulu w'ebinwa by'okubaseeza omurhima byabaaga biyandikirwe mo.","Après lavoir lue, les frères furent réjouis de lencouragement quelle leur apportait."
ACT.15.32,"Gukulikirana n'oku Yuuda na Siila baliiri baleebi, babwira abaabo bemeezi binwa binene by'okubaseeza omurhima n'okubakomeza.","Jude et Silas, qui étaient eux-mêmes prophètes, les exhortèrent et les fortifièrent par plusieurs discours."
ACT.15.33,"Babeere bamamala yo siku, abemeezi babaseezera, banababwira bagaluke n'obuholo yi bashigaane ababarhumaga.","Au bout de quelque temps, les frères les laissèrent en paix retourner vers ceux qui les avaient envoyés."
ACT.15.34,Aliko Siila yeewe abona bwinja ayoorhe eyo munda.,Toutefois Silas trouva bon de rester.
ACT.15.35,"Paawulo na Baranaaba nabo bayoorha eyo Antiyokiya. Boowe haguma n'abandi bantu banene, baalema bayigiriza n'okuyamagaza oMwazi Mwinja guyerekeere Nnaweerhu.","Paul et Barnabas demeurèrent à Antioche, enseignant et annonçant, avec plusieurs autres, la bonne nouvelle de la parole du Seigneur."
ACT.15.36,"Enyuma w'esiku zigeeke, Paawulo abwira Baranaaba ntya: «Rhugaluke rhuje kulola beene beerhu bemeezi omu bishagala byooshi rhwayigirizaga m'oMwazi gwa Nnaweerhu, rhumenye gurhe yi baalama.».","Quelques jours sécoulèrent, après lesquels Paul dit à Barnabas: Retournons visiter les frères dans toutes les villes où nous avons annoncé la parole du Seigneur, pour voir en quel état ils sont."
ACT.15.37,Baranaaba alishondere Yohaana oyirikwa Mariko agende haguma nabo.,"Barnabas voulait emmener aussi Jean, surnommé Marc;."
ACT.15.38,"Aliko Paawulo abona oku birhakwiriire, kwenge Mariko abaaga abalekere omu gihugo ch'ePamfiliya, analilahiire kugendekeza gukola haguma nabo.","mais Paul jugea plus convenable de ne pas prendre avec eux celui qui les avait quittés depuis la Pamphylie, et qui ne les avait point accompagnés dans leur œuvre."
ACT.15.39,"Haja haahulukira obuhaka bunene bwarhuma balekana. Baranaaba agenda aherekezwe na Mariko, baja omu chombo, bayambukira oku chizimba ch'eGipuro.","Ce dissentiment fut assez vif pour être cause quils se séparèrent lun de lautre. Et Barnabas, prenant Marc avec lui, sembarqua pour lîle de Chypre."
ACT.15.40,"Paawulo achishoga Siila. Abemeezi bamalire kumuhemera olukogo lwa Nnaweerhu, agenda.","Paul fit choix de Silas, et partit, recommandé par les frères à la grâce du Seigneur."
ACT.15.41,Agerera omu gihugo ch'eSuriya n'eche Kilikiya ey'ali akomeza ebigusho by'abemeezi.,"Il parcourut la Syrie et la Cilicie, fortifiant les Églises."
ACT.16.1,"Paawulo ahika omu gishagala ch'eDerebe n'eche Lisitira. Eyo munda yaliiri omwemeezi muguma oyirikwa Timoteyo. Nyina aliiri Muyaahudi-kazi oyemeerere Yeesu, n'eshe aliiri Mugiriki.","Il se rendit ensuite à Derbe et à Lystre. Et voici, il y avait là un disciple nommé Timothée, fils dune femme juive fidèle et dun père grec."
ACT.16.2,Abemeezi b'egishala ch'eLisitira n'eche Ikoniyo baliiri bahamiiriza bwinja oyo Timoteyo.,Les frères de Lystre et dIcone rendaient de lui un bon témoignage.
ACT.16.3,"Paawulo alishondere Timoteyo amuherekeze. Aliko, aBayaahudi balilamire eyo munda, booshi baliyinji okw'eshe aliiri Mugiriki. Charhuma Paawulo amukembuula yi bamuyemeera.","Paul voulut lemmener avec lui; et, layant pris, il le circoncit, à cause des Juifs qui étaient dans ces lieux-là, car tous savaient que son père était grec."
ACT.16.4,"Omu bishagala baliiri balenga mo, baalema baabalira abemeezi amarhegeko eNtumwa n'abashamuka b'echigusho ch'abemeezi b'eYerusaleema bahaaga bo n'okubahema bamakulikire.","En passant par les villes, ils recommandaient aux frères dobserver les décisions des apôtres et des anciens de Jérusalem."
ACT.16.5,"Na ntyo, ebigusho by'abemeezi byakomera omu bwemeezi n'oluganjo lw'abemeezi lwagendekera kuyuushuka ngasi lusiku.","Les Églises se fortifiaient dans la foi, et augmentaient en nombre de jour en jour."
ACT.16.6,Paawulo n'abalimuherekeeze baagera omu gihugo ch'eFurigiya na ech'eGalatiya bulaala Muuka-Mutagatiifu alibabuzize kubala eChinwa cha Nnamahanga omu gihugo ch'eAziya.,"Ayant été empêchés par le Saint-Esprit dannoncer la parole dans lAsie, ils traversèrent la Phrygie et le pays de Galatie."
ACT.16.7,"Babeere baahika hoofu n'egihugo ch'eMisiya bahiga kuja omu gihugo ch'eBitiniya, aliko Muuka gwa Yeesu arhabayemeereraga.","Arrivés près de la Mysie, ils se disposaient à entrer en Bithynie; mais lEsprit de Jésus ne le leur permit pas."
ACT.16.8,"Baaja baagera eburhambi bw'eMisiya, bayandagalira omu gishagala ch'eTorowa.","Ils franchirent alors la Mysie, et descendirent à Troas."
ACT.16.9,"Omu budufu, Paawulo abonekerwa. Abona mulume muguma w'eMakedoniya waliyimangire embere zaage, amuyinginga ntya: «Oyambukire eMakedoniya, oyinje orhurhabaale.».","Pendant la nuit, Paul eut une vision: un Macédonien lui apparut, et lui fit cette prière: Passe en Macédoine, secours-nous!."
ACT.16.10,"Ho n'aho, enyuma z'okoola kubonekerwa, rhwachirheganya kuja eMakedoniya, bulaala rhwalibwene oku Nnamahanga arhuhamageere kubala eyoola munda oMwazi Mwinja.","Après cette vision de Paul, nous cherchâmes aussitôt à nous rendre en Macédoine, concluant que le Seigneur nous appelait à y annoncer la bonne nouvelle."
ACT.16.11,"Gurhenga eTorowa rhwabalama n'echombo, rhwabera omuhengere kuja eSamotirake. Olusiku lwakulikiraga, rhwahika eNeyapoli.","Étant partis de Troas, nous fîmes voile directement vers la Samothrace, et le lendemain nous débarquâmes à Néapolis."
ACT.16.12,"Rhwarhenga eNeyapoli, rhwahika eFiripi, gishagala gikulu ch'egihugo ch'eMakedoniya. Echo gishagala chaliiri omu buja bw'aBarooma. Rhwabeera mo siku zigeeke.","De là nous allâmes à Philippes, qui est la première ville dun district de Macédoine, et une colonie. Nous passâmes quelques jours dans cette ville."
ACT.16.13,"Olusiku lw'eSaabato, rhwarhenga mw'echo gishagala, rhwaja hoofu n'olwinji, bulaala rhwalikengerere oku ho hantu hajirirwa amasaala. Rhwabere rhwahika, rhwayikala n'ogushambala n'abakazi baliiri bachigushire ho.","Le jour du sabbat, nous nous rendîmes, hors de la porte, vers une rivière, où nous pensions que se trouvait un lieu de prière. Nous nous assîmes, et nous parlâmes aux femmes qui étaient réunies."
ACT.16.14,"Muguma mubo, oyirikwa Ludiya, aliiri murhimbuuzi w'ebiraka bidukula by'agachiiro. Aliiri w'egishagala ch'eTuwatera, analemaga aharamya Nnamahanga. Aliiri ayunviriza, na Nnaweerhu amuheereza omurhima g'ogukulikira oMwazi Mwinja Paawulo aliiri aderha.","Lune delles, nommée Lydie, marchande de pourpre, de la ville de Thyatire, était une femme craignant Dieu, et elle écoutait. Le Seigneur lui ouvrit le cœur, pour quelle fût attentive à ce que disait Paul."
ACT.16.15,"Ludiya abeere amabatiizwa haguma n'abantu bw'omu mwage, arhulaalika omu kuderha ntya: «Akaba mubwene oku nyemereere Nnaweerhu, muyinje emwani munahande yo.» Arhuseeza rhuyemeere.","Lorsquelle eut été baptisée, avec sa famille, elle nous fit cette demande: Si vous me jugez fidèle au Seigneur, entrez dans ma maison, et demeurez-y. Et elle nous pressa par ses instances."
ACT.16.16,"Lusiku luguma, rhwabeere rhulirhwaja ahantu ha masaala, rhwabugaanana n'omukozi w'omunyere. Oyo mukozi aligwerhe omuzimu w'obulaguzi. N'elugulu w'oboola bulaguzi alemaga achiza bannahamwabo.","Comme nous allions au lieu de prière, une servante qui avait un esprit de Python, et qui, en devinant, procurait un grand profit à ses maîtres, vint au-devant de nous."
ACT.16.17,"Arhukulikira, rhwabo na Paawulo. Aliiri ayamuuza ntya: «Aba bantu bali baja ba Nnamahanga w'Elugulu Bweneene. Bali babashambaalira enjira y'obuchunguke.».","et se mit à nous suivre, Paul et nous. Elle criait: Ces hommes sont les serviteurs du Dieu Très-Haut, et ils vous annoncent la voie du salut."
ACT.16.18,"Alema ajira ntyo siku zinene. Paawulo agwarha oburhe elugulu waage, ahindamuka n'okubwira oyo muzimu ntya: «Ngurhegekere oku ziino lya Yeesu Kirisitu, orhenge mw'oyu munyere!» Ho n'aho oyo muzimu amurhenga mo.","Elle fit cela pendant plusieurs jours. Paul fatigué se retourna, et dit à lesprit: Je tordonne, au nom de Jésus-Christ, de sortir delle. Et il sortit à lheure même."
ACT.16.19,"Bannahamwabo oyo mukozi w'omunyere babeere baabona okw'obulangaalire b'obuchire bwamahwa oku ye, bafarha Paawulo na Siila, babakululira omu kabuga embere z'abarhegesi b'egishagala.","Les maîtres de la servante, voyant disparaître lespoir de leur gain, se saisirent de Paul et de Silas, et les traînèrent sur la place publique devant les magistrats."
ACT.16.20,"Babeere bahisa bo embere z'abo barhegesi, baderha ntya: «Aba bantu bali Bayaahudi, yi bararusa abantu omu gishagala cheerhu.","Ils les présentèrent aux préteurs, en disant: Ces hommes troublent notre ville;."
ACT.16.21,Yi bayigiriza emicho rhwe Barooma rhulahiizwe kuyemeera changwa gukulikira.».,"ce sont des Juifs, qui annoncent des coutumes quil ne nous est permis ni de recevoir ni de suivre, à nous qui sommes Romains."
ACT.16.22,Echigusho ch'abantu nacho chagwira oku bo. Abazuuzi b'egishagala barhegeka oku babakuule emyambalo n'okubashurha enkoni.,"La foule se souleva aussi contre eux, et les préteurs, ayant fait arracher leurs vêtements, ordonnèrent quon les battît de verges."
ACT.16.23,"Enyuma z'okubashuurha bweneene, babahira omu munyororo n'ogurhegeka okw'omulanzi abalange bwinja.","Après quon les eut chargés de coups, ils les jetèrent en prison, en recommandant au geôlier de les garder sûrement."
ACT.16.24,"Babeere bamamurhegeka ntyo, oyo mulanzi abahira omu busiika b'omunyororo n'ogushwekera amagulu maabo oku bihirho by'emirhi.","Le geôlier, ayant reçu cet ordre, les jeta dans la prison intérieure, et leur mit les ceps aux pieds."
ACT.16.25,"Ahagarhi kw'obudufu, Paawulo na Siila baliiri basaliira n'okuyimpa enyimpo z'obukuuze emwa Nnamahanga. N'abandi balishwekerwe baliiri babayunva.","Vers le milieu de la nuit, Paul et Silas priaient et chantaient les louanges de Dieu, et les prisonniers les entendaient."
ACT.16.26,"Ho n'aho haaba omusisi gunene, gwadirhimanya enkingi z'omunyororo. Emilyango yooshi yava yagichinguula n'amalegule mooshi maliiri mabashwekere magishwekuula.","Tout à coup il se fit un grand tremblement de terre, en sorte que les fondements de la prison furent ébranlés; au même instant, toutes les portes souvrirent, et les liens de tous les prisonniers furent rompus."
ACT.16.27,"Omulanzi abeere amazuuka, abona emilyango echingwirwe, ahulusa engoorho yaage omu luhugurhu mpu achiyirhe, bulaala alikengereere oku abaliiri omu munyororo balibirhire.","Le geôlier se réveilla, et, lorsquil vit les portes de la prison ouvertes, il tira son épée et allait se tuer, pensant que les prisonniers sétaient enfuis."
ACT.16.28,"Aliko Paawulo ayaama bweneene n'okumubwira ntya: «Orhachiyirhaga, bulaala rhweshi rhuli hano!».","Mais Paul cria dune voix forte: Ne te fais point de mal, nous sommes tous ici."
ACT.16.29,"Oyo mulanzi ahema bamulerhere echimole. Ho n'aho achikabula omu munyororo n'okugwa embere za Paawulo na Siila, eyi ali adirhimana.","Alors le geôlier, ayant demandé de la lumière, entra précipitamment, et se jeta tout tremblant aux pieds de Paul et de Silas;."
ACT.16.30,"Buzinda, abaheeka embuga anababaza ntya: «Bannaweerhu, bichi nkwaneene kujira yi nchunguka?».","il les fit sortir, et dit: Seigneurs, que faut-il que je fasse pour être sauvé?."
ACT.16.31,"Bamushubiza ntya: «Oyemeere Nnaweerhu Yeesu na ntyo wachungulwa, wooyo n'abantu booshi b'omu mwawe.».","Paul et Silas répondirent: Crois au Seigneur Jésus, et tu seras sauvé, toi et ta famille."
ACT.16.32,Bamubalira eChinwa cha Nnaweerhu haguma n'abantu b'omu mwage booshi.,"Et ils lui annoncèrent la parole du Seigneur, ainsi quà tous ceux qui étaient dans sa maison."
ACT.16.33,"Mw'obo budufu, oyo mulanzi arhoola Paawulo na Siila, abashuka ebihulu. Ho n'aho anabatiizwa, yeewe n'abantu baage booshi.","Il les prit avec lui, à cette heure même de la nuit, il lava leurs plaies, et aussitôt il fut baptisé, lui et tous les siens."
ACT.16.34,"Abeere abaheeka omu mwage, abasheegera. Anasiima bweneene haguma n'abantu bw'omu mwage, kwenge bayemereere Nnamahanga.","Les ayant conduits dans son logement, il leur servit à manger, et il se réjouit avec toute sa famille de ce quil avait cru en Dieu."
ACT.16.35,"Bwabeere bwacha, abazuuzi b'egishagala barhumira oyo mulanzi abasoda baabo mpu: «Alikuule abo bantu.».","Quand il fit jour, les préteurs envoyèrent les licteurs pour dire au geôlier: Relâche ces hommes."
ACT.16.36,"Oyo mulanzi abalira Paawulo eyo myaazi n'okuderha ntya: «Abazuuzi baderhere oku mushwekuulwe, boboola muhuluke, munagende n'omurhuula.».","Et le geôlier annonça la chose à Paul: Les préteurs ont envoyé dire quon vous relâchât; maintenant donc sortez, et allez en paix."
ACT.16.37,"Aliko Paawulo abwira abo basooda ntya: «Enyuma z'ogurhushuurhira omu kabuga buzira gurhuchiira olushinja noobo rhuli Barooma, oku buzinda bamarhukabula omu munyororo. Leero gurhe bashonda gurhushwekuula omu bwibisho? Birhagalikeene! Bahike bonyine gurhushwekuula!».","Mais Paul dit aux licteurs: Après nous avoir battus de verges publiquement et sans jugement, nous qui sommes Romains, ils nous ont jetés en prison, et maintenant ils nous font sortir secrètement! Il nen sera pas ainsi. Quils viennent eux-mêmes nous mettre en liberté."
ACT.16.38,"Abo basooda bagaluka n'okubalira abazuuzi b'egishagala ogo mwazi. Babeere bayunva oku Paawulo na Siila baali Barooma, bayuubaha bweneene.","Les licteurs rapportèrent ces paroles aux préteurs, qui furent effrayés en apprenant quils étaient Romains."
ACT.16.39,"Okoola kwarhuma baaja kubarhebereza, banabaheeka embuga y'omunyororo n'oku bahema barhenge mw'echo gishagala.","Ils vinrent les apaiser, et ils les mirent en liberté, en les priant de quitter la ville."
ACT.16.40,"Babeere bamarhenga omu munyororo, baaja emwa Ludiya. Enyuma z'okubonana n'abemeezi n'okubakomeza omurhima, bagenda.","Quand ils furent sortis de la prison, ils entrèrent chez Lydie, et, après avoir vu et exhorté les frères, ils partirent."
ACT.17.1,"Paawulo na Siila babeere bagendekera n'olugenzi lwabo, balenga omu gishagala ch'eAmfipoli na ech'eApoloniya, banahika omu ch'eTesalonika. Eyoola yaliiri esinagoogi y'aBayaahudi.","Paul et Silas passèrent par Amphipolis et Apollonie, et ils arrivèrent à Thessalonique, où les Juifs avaient une synagogue."
ACT.17.2,"Paawulo aja mw'eyo sinagoogi gukulikirana n'oku akoomeraga. Omu Saabato esharhu zikulikireene, ashambaala n'abantu elugulu w'aMandiko Matagatiifu.","Paul y entra, selon sa coutume. Pendant trois sabbats, il discuta avec eux, daprès les Écritures."
ACT.17.3,Abalira bo anabayereka oku Kirisitu alikwaneene kulibuka n'ogufuuka ahagarhi k'abaafu. Aliiri ababwira ntya: «Oyu Yeesu ndi nabashambaalira ye Kirisitu.».,"expliquant et établissant que le Christ devait souffrir et ressusciter des morts. Et Jésus que je vous annonce, disait-il, cest lui qui est le Christ."
ACT.17.4,"Baguma mw'abo Bayaahudi bayemeera, baaja oku lunda lwa Paawulo na Siila. N'aBagiriki banene balemaga baharamya Nnamahanga haguma n'abakazi banene bw'olukengo, nabo bayemeera.","Quelques-uns dentre eux furent persuadés, et se joignirent à Paul et à Silas, ainsi quune grande multitude de Grecs craignant Dieu, et beaucoup de femmes de qualité."
ACT.17.5,"Aliko Bayaahudi baguma bayongwa. Bahamagala bishumuusi biguma byaliiri omu soko, byagusha abantu banene omu gishagala omu gushonda kubararusa. Baja emwa Yasoni gushonda Paawulo na Siila mpu babaheke embere z'abantu.","Mais les Juifs, jaloux prirent avec eux quelques méchants hommes de la populace, provoquèrent des attroupements, et répandirent lagitation dans la ville. Ils se portèrent à la maison de Jason, et ils cherchèrent Paul et Silas, pour les amener vers le peuple."
ACT.17.6,"Babeere babula bo, bakululira Yasoni n'abemeezi baguma embere za barhegesi b'egishala. Baderha n'omulenge munene ntya: «Abaala, bo baliiri bararusa abantu omu gulu lyooshi, leero bahikire hanoola naho.","Ne les ayant pas trouvés, ils traînèrent Jason et quelques frères devant les magistrats de la ville, en criant: Ces gens, qui ont bouleversé le monde, sont aussi venus ici, et Jason les a reçus."
ACT.17.7,"Oyu Yasoni abayankirire emwage. Booshi barhali bakulikira amarhegeko m'omwami mukulu Kayizaari, omu kuderha oku hali windi mwami mpu ye Yeesu.».","Ils agissent tous contre les édits de César, disant quil y a un autre roi, Jésus."
ACT.17.8,"Abarhegesi b'egishagala haguma n'olubaga babeere bayunva eyo myaazi, bahahaala.",Par ces paroles ils émurent la foule et les magistrats.
ACT.17.9,"Babaseeza, Yasoni n'abaabo bahane egikinja ch'efuranga oku barhachirarusa abantu, balikula bo bagenda.",qui ne laissèrent aller Jason et les autres quaprès avoir obtenu deux une caution.
ACT.17.10,"Bwabeere bwaba budufu, abemeezi baava babwira Paawulo na Siila bagende omu gishagala ch'eBeroya. Babeere baahika yo, baja omu sinagoogi y'aBayaahudi.","Aussitôt les frères firent partir de nuit Paul et Silas pour Bérée. Lorsquils furent arrivés, ils entrèrent dans la synagogue des Juifs."
ACT.17.11,Abantu b'eBeroya baliyemereere kuyunviriza eChinwa cha Nnamahanga kulusha ab'eTesalonika. Baliyankirire cho n'obushiru. Ngasi lusiku balemaga basoma aMandiko Matagatiifu omu kulola akonva ebi Paawulo aliiri aderha byaliiri by'okuli.,"Ces Juifs avaient des sentiments plus nobles que ceux de Thessalonique; ils reçurent la parole avec beaucoup dempressement, et ils examinaient chaque jour les Écritures, pour voir si ce quon leur disait était exact."
